epoch (ms),time (18:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1535502938099,2018-08-29T09:35:38.099,0.000,-1.463,-0.610,-0.244
1535502938099,2018-08-29T09:35:38.099,0.000,-1.524,-0.793,0.427
1535502938099,2018-08-29T09:35:38.099,0.000,-1.585,-0.305,0.793
1535502938224,2018-08-29T09:35:38.224,0.125,-1.402,-0.122,0.366
1535502938224,2018-08-29T09:35:38.224,0.125,-1.341,0.183,0.061
1535502938224,2018-08-29T09:35:38.224,0.125,-2.134,0.671,0.244
1535502938347,2018-08-29T09:35:38.347,0.248,-1.402,0.000,0.366
1535502938347,2018-08-29T09:35:38.347,0.248,-1.402,0.488,0.427
1535502938347,2018-08-29T09:35:38.347,0.248,-1.768,0.305,0.000
1535502938459,2018-08-29T09:35:38.459,0.360,-1.585,-0.610,0.061
1535502938459,2018-08-29T09:35:38.459,0.360,-1.463,-0.427,0.610
1535502938459,2018-08-29T09:35:38.459,0.360,-1.646,0.061,0.366
1535502938584,2018-08-29T09:35:38.584,0.485,-1.585,0.061,-0.061
1535502938584,2018-08-29T09:35:38.584,0.485,-1.463,0.000,0.061
1535502938584,2018-08-29T09:35:38.584,0.485,-1.768,-0.183,0.305
1535502938708,2018-08-29T09:35:38.708,0.609,-2.134,-0.183,0.183
1535502938708,2018-08-29T09:35:38.708,0.609,-1.768,0.183,0.122
1535502938708,2018-08-29T09:35:38.708,0.609,-1.646,-0.061,0.305
1535502938831,2018-08-29T09:35:38.831,0.732,-1.463,-0.366,0.427
1535502938831,2018-08-29T09:35:38.831,0.732,-1.341,-0.488,0.305
1535502938831,2018-08-29T09:35:38.831,0.732,-1.768,-0.122,0.000
1535502938956,2018-08-29T09:35:38.956,0.857,-1.890,-0.183,-0.061
1535502938956,2018-08-29T09:35:38.956,0.857,-1.890,-0.122,0.366
1535502938956,2018-08-29T09:35:38.956,0.857,-1.646,-0.122,0.183
1535502939067,2018-08-29T09:35:39.067,0.968,-1.707,-0.122,0.122
1535502939067,2018-08-29T09:35:39.067,0.968,-1.524,-0.122,0.244
1535502939067,2018-08-29T09:35:39.067,0.968,-1.463,-0.061,0.061
1535502939191,2018-08-29T09:35:39.191,1.092,-1.341,-0.061,0.366
1535502939191,2018-08-29T09:35:39.191,1.092,-1.159,-0.122,0.366
1535502939191,2018-08-29T09:35:39.191,1.092,-1.037,-0.061,0.427
1535502939319,2018-08-29T09:35:39.319,1.220,-1.098,-0.122,0.488
1535502939319,2018-08-29T09:35:39.319,1.220,-1.220,-0.183,0.305
1535502939319,2018-08-29T09:35:39.319,1.220,-1.341,0.000,0.244
1535502939439,2018-08-29T09:35:39.439,1.340,-1.463,0.122,0.305
1535502939439,2018-08-29T09:35:39.439,1.340,-1.098,-0.122,0.366
1535502939439,2018-08-29T09:35:39.439,1.340,-0.244,-0.854,0.549
1535502939561,2018-08-29T09:35:39.561,1.462,-0.488,0.305,0.671
1535502939561,2018-08-29T09:35:39.561,1.462,-1.037,-0.305,0.366
1535502939561,2018-08-29T09:35:39.561,1.462,-0.549,-0.427,0.915
1535502939673,2018-08-29T09:35:39.673,1.574,-0.671,0.366,1.341
1535502939673,2018-08-29T09:35:39.673,1.574,-0.610,0.366,0.305
1535502939673,2018-08-29T09:35:39.673,1.574,-0.671,0.061,0.366
1535502939797,2018-08-29T09:35:39.797,1.698,-0.488,0.244,1.037
1535502939797,2018-08-29T09:35:39.797,1.698,-1.037,0.183,0.305
1535502939797,2018-08-29T09:35:39.797,1.698,-1.280,1.098,0.244
1535502939920,2018-08-29T09:35:39.920,1.821,-0.610,0.854,0.610
1535502939920,2018-08-29T09:35:39.920,1.821,-0.427,-0.061,0.732
1535502939920,2018-08-29T09:35:39.920,1.821,-0.366,-0.305,1.098
1535502940045,2018-08-29T09:35:40.045,1.946,-0.671,0.000,0.610
1535502940045,2018-08-29T09:35:40.045,1.946,-1.159,0.610,0.183
1535502940045,2018-08-29T09:35:40.045,1.946,-1.280,0.854,0.244
1535502940157,2018-08-29T09:35:40.157,2.058,-1.524,0.854,0.305
1535502940157,2018-08-29T09:35:40.157,2.058,-1.341,1.098,0.488
1535502940157,2018-08-29T09:35:40.157,2.058,-1.280,0.976,0.183
1535502940280,2018-08-29T09:35:40.280,2.181,-0.915,0.488,0.183
1535502940280,2018-08-29T09:35:40.280,2.181,-0.976,0.488,0.305
1535502940280,2018-08-29T09:35:40.280,2.181,-0.610,0.305,0.549
1535502940404,2018-08-29T09:35:40.404,2.305,-0.732,0.427,0.488
1535502940404,2018-08-29T09:35:40.404,2.305,-0.793,0.488,0.488
1535502940404,2018-08-29T09:35:40.404,2.305,-0.854,0.244,0.122
1535502940529,2018-08-29T09:35:40.529,2.430,-0.549,0.061,0.183
1535502940529,2018-08-29T09:35:40.529,2.430,-0.976,0.000,0.488
1535502940529,2018-08-29T09:35:40.529,2.430,-1.159,0.427,0.244
1535502940652,2018-08-29T09:35:40.652,2.553,-0.305,0.061,0.244
1535502940652,2018-08-29T09:35:40.652,2.553,-0.976,0.183,0.305
1535502940652,2018-08-29T09:35:40.652,2.553,-1.402,-0.610,-0.305
1535502940766,2018-08-29T09:35:40.766,2.667,-1.463,-1.098,0.244
1535502940766,2018-08-29T09:35:40.766,2.667,-1.585,-0.793,0.671
1535502940766,2018-08-29T09:35:40.766,2.667,-1.646,-0.671,0.427
1535502940890,2018-08-29T09:35:40.890,2.791,-1.280,-0.915,0.366
1535502940890,2018-08-29T09:35:40.890,2.791,-1.220,-0.671,0.183
1535502940890,2018-08-29T09:35:40.890,2.791,-1.463,-1.159,0.488
1535502941013,2018-08-29T09:35:41.013,2.914,-1.524,-0.793,0.183
1535502941013,2018-08-29T09:35:41.013,2.914,-1.402,-0.366,0.122
1535502941013,2018-08-29T09:35:41.013,2.914,-1.524,-0.671,0.488
1535502941138,2018-08-29T09:35:41.138,3.039,-1.585,-0.488,0.366
1535502941138,2018-08-29T09:35:41.138,3.039,-1.951,-0.488,0.244
1535502941138,2018-08-29T09:35:41.138,3.039,-2.012,-0.427,0.122
1535502941261,2018-08-29T09:35:41.261,3.162,-1.524,-0.671,0.549
1535502941261,2018-08-29T09:35:41.261,3.162,-1.829,-0.549,0.549
1535502941261,2018-08-29T09:35:41.261,3.162,-1.646,-0.122,0.061
1535502941374,2018-08-29T09:35:41.374,3.275,-2.073,0.183,0.244
1535502941374,2018-08-29T09:35:41.374,3.275,-1.951,0.427,0.000
1535502941374,2018-08-29T09:35:41.374,3.275,-2.378,0.305,-0.305
1535502941497,2018-08-29T09:35:41.497,3.398,-2.195,0.183,-0.061
1535502941497,2018-08-29T09:35:41.497,3.398,-1.951,0.122,0.549
1535502941497,2018-08-29T09:35:41.497,3.398,-2.317,-0.244,0.244
1535502941620,2018-08-29T09:35:41.620,3.521,-2.256,0.183,-0.488
1535502941620,2018-08-29T09:35:41.620,3.521,-1.646,-0.122,-0.488
1535502941620,2018-08-29T09:35:41.620,3.521,-1.524,0.183,0.061
1535502941743,2018-08-29T09:35:41.743,3.644,-1.707,-0.549,0.610
1535502941743,2018-08-29T09:35:41.743,3.644,-1.341,-1.463,0.305
1535502941743,2018-08-29T09:35:41.743,3.644,-0.976,-0.915,0.183
1535502941856,2018-08-29T09:35:41.856,3.757,-0.854,-0.732,0.793
1535502941856,2018-08-29T09:35:41.856,3.757,-0.671,-0.793,0.244
1535502941856,2018-08-29T09:35:41.856,3.757,-1.037,-0.305,0.061
1535502941980,2018-08-29T09:35:41.980,3.881,-1.159,-0.366,-0.061
1535502941980,2018-08-29T09:35:41.980,3.881,-2.317,-0.427,-0.305
1535502941980,2018-08-29T09:35:41.980,3.881,-2.683,0.488,0.122
1535502942103,2018-08-29T09:35:42.103,4.004,-2.195,0.183,-0.061
1535502942103,2018-08-29T09:35:42.103,4.004,-1.463,-0.061,-0.244
1535502942103,2018-08-29T09:35:42.103,4.004,-1.585,0.183,-0.244
1535502942229,2018-08-29T09:35:42.229,4.130,-1.646,0.427,-0.122
1535502942229,2018-08-29T09:35:42.229,4.130,-1.951,0.183,1.098
1535502942229,2018-08-29T09:35:42.229,4.130,-2.317,0.061,1.098
1535502942351,2018-08-29T09:35:42.351,4.252,-2.012,0.061,0.061
1535502942351,2018-08-29T09:35:42.351,4.252,-1.707,0.061,-0.183
1535502942351,2018-08-29T09:35:42.351,4.252,-1.463,-0.061,-0.305
1535502942463,2018-08-29T09:35:42.463,4.364,-1.402,-0.061,-0.122
1535502942463,2018-08-29T09:35:42.463,4.364,-1.768,-0.244,0.122
1535502942463,2018-08-29T09:35:42.463,4.364,-2.378,-0.366,0.061
1535502942587,2018-08-29T09:35:42.587,4.488,-1.280,1.098,1.098
1535502942587,2018-08-29T09:35:42.587,4.488,0.183,1.829,1.341
1535502942587,2018-08-29T09:35:42.587,4.488,1.829,1.646,1.280
1535502942711,2018-08-29T09:35:42.711,4.612,2.927,-0.671,2.622
1535502942711,2018-08-29T09:35:42.711,4.612,5.122,-0.122,4.024
1535502942711,2018-08-29T09:35:42.711,4.612,5.000,3.232,2.317
1535502942834,2018-08-29T09:35:42.834,4.735,3.415,4.695,-0.305
1535502942834,2018-08-29T09:35:42.834,4.735,3.049,4.756,-0.366
1535502942834,2018-08-29T09:35:42.834,4.735,2.317,3.780,0.244
1535502942947,2018-08-29T09:35:42.947,4.848,0.061,0.854,0.122
1535502942947,2018-08-29T09:35:42.947,4.848,-2.927,0.061,-0.366
1535502942947,2018-08-29T09:35:42.947,4.848,-6.890,-2.256,-0.549
1535502943071,2018-08-29T09:35:43.071,4.972,-6.890,-4.573,-0.915
1535502943071,2018-08-29T09:35:43.071,4.972,-4.390,-4.634,-1.768
1535502943071,2018-08-29T09:35:43.071,4.972,-1.159,-2.439,-1.463
1535502943195,2018-08-29T09:35:43.195,5.096,0.122,-0.061,0.183
1535502943195,2018-08-29T09:35:43.195,5.096,-0.488,0.061,0.976
1535502943195,2018-08-29T09:35:43.195,5.096,0.305,-0.732,0.366
1535502943318,2018-08-29T09:35:43.318,5.219,0.183,-0.244,0.732
1535502943318,2018-08-29T09:35:43.318,5.219,-0.610,1.524,0.549
1535502943318,2018-08-29T09:35:43.318,5.219,2.439,8.110,0.244
1535502943442,2018-08-29T09:35:43.442,5.343,5.915,9.268,-1.402
1535502943442,2018-08-29T09:35:43.442,5.343,5.549,7.988,-3.720
1535502943442,2018-08-29T09:35:43.442,5.343,2.988,3.598,-1.341
1535502943554,2018-08-29T09:35:43.554,5.455,-1.280,-0.244,0.976
1535502943554,2018-08-29T09:35:43.554,5.455,-4.329,-1.280,1.220
1535502943554,2018-08-29T09:35:43.554,5.455,-5.366,-2.134,1.890
1535502943678,2018-08-29T09:35:43.678,5.579,-5.305,-4.756,2.744
1535502943678,2018-08-29T09:35:43.678,5.579,-4.451,-6.037,-0.122
1535502943678,2018-08-29T09:35:43.678,5.579,-1.707,-1.098,-0.671
1535502943802,2018-08-29T09:35:43.802,5.703,0.488,1.951,0.122
1535502943802,2018-08-29T09:35:43.802,5.703,-0.305,1.524,-0.183
1535502943802,2018-08-29T09:35:43.802,5.703,0.244,0.366,0.976
1535502943926,2018-08-29T09:35:43.926,5.827,-0.183,0.549,1.280
1535502943926,2018-08-29T09:35:43.926,5.827,-0.427,0.427,0.183
1535502943926,2018-08-29T09:35:43.926,5.827,-1.098,0.793,0.305
1535502944049,2018-08-29T09:35:44.049,5.950,-1.098,1.037,0.610
1535502944049,2018-08-29T09:35:44.049,5.950,-1.463,1.037,0.488
1535502944049,2018-08-29T09:35:44.049,5.950,-1.341,1.159,-0.183
1535502944161,2018-08-29T09:35:44.161,6.062,-1.951,1.220,-0.549
1535502944161,2018-08-29T09:35:44.161,6.062,-2.378,1.890,0.610
1535502944161,2018-08-29T09:35:44.161,6.062,-0.915,0.671,1.037
1535502944285,2018-08-29T09:35:44.285,6.186,-0.366,0.427,0.854
1535502944285,2018-08-29T09:35:44.285,6.186,-0.427,0.366,0.671
1535502944285,2018-08-29T09:35:44.285,6.186,-0.427,-0.549,0.610
1535502944409,2018-08-29T09:35:44.409,6.310,-0.671,-0.732,0.488
1535502944409,2018-08-29T09:35:44.409,6.310,-1.463,-0.305,0.793
1535502944409,2018-08-29T09:35:44.409,6.310,-1.402,-0.793,1.159
1535502944533,2018-08-29T09:35:44.533,6.434,0.122,-1.280,0.915
1535502944533,2018-08-29T09:35:44.533,6.434,1.037,-1.585,1.585
1535502944533,2018-08-29T09:35:44.533,6.434,0.244,-1.098,1.890
1535502944645,2018-08-29T09:35:44.645,6.546,0.000,-0.305,0.549
1535502944645,2018-08-29T09:35:44.645,6.546,-0.732,-0.732,0.366
1535502944645,2018-08-29T09:35:44.645,6.546,-0.427,-0.305,0.671
1535502944769,2018-08-29T09:35:44.769,6.670,-1.037,0.061,0.122
1535502944769,2018-08-29T09:35:44.769,6.670,-1.159,1.159,-0.122
1535502944769,2018-08-29T09:35:44.769,6.670,-0.854,1.098,1.037
1535502944893,2018-08-29T09:35:44.893,6.794,-0.305,0.610,1.280
1535502944893,2018-08-29T09:35:44.893,6.794,-0.183,0.183,0.732
1535502944893,2018-08-29T09:35:44.893,6.794,-0.671,0.061,0.732
1535502945017,2018-08-29T09:35:45.017,6.918,-1.463,-0.122,0.732
1535502945017,2018-08-29T09:35:45.017,6.918,-1.341,-0.061,0.366
1535502945017,2018-08-29T09:35:45.017,6.918,-1.341,-0.183,0.061
1535502945140,2018-08-29T09:35:45.140,7.041,-1.220,-0.061,0.000
1535502945140,2018-08-29T09:35:45.140,7.041,-1.524,-0.122,0.305
1535502945140,2018-08-29T09:35:45.140,7.041,-2.439,0.183,0.427
1535502945253,2018-08-29T09:35:45.253,7.154,-3.659,1.037,0.549
1535502945253,2018-08-29T09:35:45.253,7.154,-2.439,0.244,0.854
1535502945253,2018-08-29T09:35:45.253,7.154,-2.866,0.793,0.244
1535502945377,2018-08-29T09:35:45.377,7.278,-3.720,-0.488,0.488
1535502945377,2018-08-29T09:35:45.377,7.278,-3.902,-1.402,0.854
1535502945377,2018-08-29T09:35:45.377,7.278,-3.415,-0.488,0.793
1535502945500,2018-08-29T09:35:45.500,7.401,-2.378,-0.305,0.732
1535502945500,2018-08-29T09:35:45.500,7.401,-2.317,0.000,0.427
1535502945500,2018-08-29T09:35:45.500,7.401,-2.317,-0.488,0.183
1535502945624,2018-08-29T09:35:45.624,7.525,-2.561,-1.037,0.183
1535502945624,2018-08-29T09:35:45.624,7.525,-2.256,0.427,0.183
1535502945624,2018-08-29T09:35:45.624,7.525,-2.134,1.098,0.244
1535502945748,2018-08-29T09:35:45.748,7.649,-2.561,0.549,0.061
1535502945748,2018-08-29T09:35:45.748,7.649,-2.561,0.000,0.061
1535502945748,2018-08-29T09:35:45.748,7.649,-2.622,0.061,0.000
1535502945861,2018-08-29T09:35:45.861,7.762,-2.683,0.183,-0.305
1535502945861,2018-08-29T09:35:45.861,7.762,-2.683,-0.061,0.000
1535502945861,2018-08-29T09:35:45.861,7.762,-2.500,-0.061,0.305
1535502945984,2018-08-29T09:35:45.984,7.885,-2.012,-0.305,0.305
1535502945984,2018-08-29T09:35:45.984,7.885,-2.134,-0.183,0.244
1535502945984,2018-08-29T09:35:45.984,7.885,-1.159,0.305,0.610
1535502946108,2018-08-29T09:35:46.108,8.009,-0.305,0.061,0.671
1535502946108,2018-08-29T09:35:46.108,8.009,0.305,-0.427,0.366
1535502946108,2018-08-29T09:35:46.108,8.009,0.305,-0.793,0.610
1535502946232,2018-08-29T09:35:46.232,8.133,0.488,-0.915,1.341
1535502946232,2018-08-29T09:35:46.232,8.133,0.549,-1.037,1.524
1535502946232,2018-08-29T09:35:46.232,8.133,0.366,-1.220,1.707
1535502946344,2018-08-29T09:35:46.344,8.245,-0.183,-1.037,1.220
1535502946344,2018-08-29T09:35:46.344,8.245,-0.610,-1.341,0.244
1535502946344,2018-08-29T09:35:46.344,8.245,-1.402,-1.646,0.244
1535502946468,2018-08-29T09:35:46.468,8.369,-1.707,-1.585,0.427
1535502946468,2018-08-29T09:35:46.468,8.369,-2.317,-1.037,0.366
1535502946468,2018-08-29T09:35:46.468,8.369,-0.610,-2.256,0.854
1535502946591,2018-08-29T09:35:46.591,8.492,-1.159,-1.037,0.427
1535502946591,2018-08-29T09:35:46.591,8.492,-2.805,-1.890,-0.366
1535502946591,2018-08-29T09:35:46.591,8.492,-2.195,-2.378,-0.122
1535502946715,2018-08-29T09:35:46.715,8.616,-2.317,-0.976,0.488
1535502946715,2018-08-29T09:35:46.715,8.616,-2.378,-0.671,0.061
1535502946715,2018-08-29T09:35:46.715,8.616,-1.829,-0.854,-0.549
1535502946839,2018-08-29T09:35:46.839,8.740,-1.341,-0.854,-0.183
1535502946839,2018-08-29T09:35:46.839,8.740,-2.256,-1.280,0.061
1535502946839,2018-08-29T09:35:46.839,8.740,-2.744,-0.671,0.122
1535502946952,2018-08-29T09:35:46.952,8.853,-2.317,-0.549,-0.183
1535502946952,2018-08-29T09:35:46.952,8.853,-2.256,-0.732,-0.122
1535502946952,2018-08-29T09:35:46.952,8.853,-1.646,-0.549,0.244
1535502947076,2018-08-29T09:35:47.076,8.977,-1.402,-0.305,0.244
1535502947076,2018-08-29T09:35:47.076,8.977,-1.402,-0.183,0.122
1535502947076,2018-08-29T09:35:47.076,8.977,-1.402,-0.793,0.427
1535502947199,2018-08-29T09:35:47.199,9.100,-1.707,-1.341,0.244
1535502947199,2018-08-29T09:35:47.199,9.100,-1.646,-1.951,-0.488
1535502947199,2018-08-29T09:35:47.199,9.100,-2.012,-2.378,-0.427
1535502947323,2018-08-29T09:35:47.323,9.224,-2.073,-2.073,-0.610
1535502947323,2018-08-29T09:35:47.323,9.224,-1.829,-1.098,-0.671
1535502947323,2018-08-29T09:35:47.323,9.224,-1.890,-0.671,-0.061
1535502947447,2018-08-29T09:35:47.447,9.348,-1.524,-0.610,0.061
1535502947447,2018-08-29T09:35:47.447,9.348,-1.402,-0.366,0.061
1535502947447,2018-08-29T09:35:47.447,9.348,-1.220,-0.183,0.549
1535502947559,2018-08-29T09:35:47.559,9.460,-0.976,-0.549,0.610
1535502947559,2018-08-29T09:35:47.559,9.460,-1.037,-0.976,0.549
1535502947559,2018-08-29T09:35:47.559,9.460,-1.890,-0.061,0.549
1535502947683,2018-08-29T09:35:47.683,9.584,-1.585,0.366,0.061
1535502947683,2018-08-29T09:35:47.683,9.584,0.061,0.061,-0.183
1535502947683,2018-08-29T09:35:47.683,9.584,10.427,6.159,-1.463
1535502947810,2018-08-29T09:35:47.810,9.711,2.134,15.000,-5.488
1535502947810,2018-08-29T09:35:47.810,9.711,-1.890,8.841,8.841
1535502947810,2018-08-29T09:35:47.810,9.711,13.537,1.707,2.500
1535502947931,2018-08-29T09:35:47.931,9.832,-6.341,-12.561,-11.829
1535502947931,2018-08-29T09:35:47.931,9.832,-1.890,-7.073,7.012
1535502947931,2018-08-29T09:35:47.931,9.832,-5.061,0.549,6.098
1535502948044,2018-08-29T09:35:48.044,9.945,-5.366,1.098,-2.195
1535502948044,2018-08-29T09:35:48.044,9.945,-2.500,-0.244,-4.939
1535502948044,2018-08-29T09:35:48.044,9.945,-3.110,-1.037,0.061
1535502948168,2018-08-29T09:35:48.168,10.069,-4.024,-2.134,-1.524
1535502948168,2018-08-29T09:35:48.168,10.069,-5.793,-2.195,-1.585
1535502948168,2018-08-29T09:35:48.168,10.069,-5.061,-1.463,1.829
1535502948291,2018-08-29T09:35:48.291,10.192,-2.561,-1.280,0.976
1535502948291,2018-08-29T09:35:48.291,10.192,-1.585,-1.098,0.366
1535502948291,2018-08-29T09:35:48.291,10.192,-1.646,-0.610,-0.122
1535502948415,2018-08-29T09:35:48.415,10.316,-2.500,-0.915,0.488
1535502948415,2018-08-29T09:35:48.415,10.316,-2.927,-1.280,1.037
1535502948415,2018-08-29T09:35:48.415,10.316,-2.866,-0.427,-0.061
1535502948538,2018-08-29T09:35:48.538,10.439,-2.317,0.305,-0.549
1535502948538,2018-08-29T09:35:48.538,10.439,-1.768,0.488,-0.671
1535502948538,2018-08-29T09:35:48.538,10.439,-1.890,0.000,-0.366
1535502948650,2018-08-29T09:35:48.650,10.551,-1.098,-0.366,0.549
1535502948650,2018-08-29T09:35:48.650,10.551,-0.976,0.000,0.671
1535502948650,2018-08-29T09:35:48.650,10.551,-0.976,0.854,0.122
1535502948774,2018-08-29T09:35:48.774,10.675,-0.793,1.585,1.402
1535502948774,2018-08-29T09:35:48.774,10.675,-0.732,1.402,2.256
1535502948774,2018-08-29T09:35:48.774,10.675,-0.366,0.793,0.854
1535502948899,2018-08-29T09:35:48.899,10.800,-1.768,1.098,-0.183
1535502948899,2018-08-29T09:35:48.899,10.800,-1.280,0.854,-0.244
1535502948899,2018-08-29T09:35:48.899,10.800,-0.244,1.829,-0.305
1535502949022,2018-08-29T09:35:49.022,10.923,-0.549,1.159,-0.122
1535502949022,2018-08-29T09:35:49.022,10.923,-0.854,0.305,0.732
1535502949022,2018-08-29T09:35:49.022,10.923,-1.098,0.671,1.646
1535502949134,2018-08-29T09:35:49.134,11.035,-1.829,0.854,1.220
1535502949134,2018-08-29T09:35:49.134,11.035,-0.854,0.610,0.427
1535502949134,2018-08-29T09:35:49.134,11.035,0.244,0.061,0.000
1535502949258,2018-08-29T09:35:49.258,11.159,0.366,-0.183,0.732
1535502949258,2018-08-29T09:35:49.258,11.159,-0.793,0.061,0.915
1535502949258,2018-08-29T09:35:49.258,11.159,-0.732,0.610,0.549
1535502949382,2018-08-29T09:35:49.382,11.283,-0.610,-0.183,0.488
1535502949382,2018-08-29T09:35:49.382,11.283,-0.488,-0.854,0.427
1535502949382,2018-08-29T09:35:49.382,11.283,-0.793,-0.793,0.915
1535502949505,2018-08-29T09:35:49.505,11.406,-1.707,-0.183,0.610
1535502949505,2018-08-29T09:35:49.505,11.406,-1.768,-0.122,0.305
1535502949505,2018-08-29T09:35:49.505,11.406,-1.402,-0.244,0.793
1535502949629,2018-08-29T09:35:49.629,11.530,-1.707,0.000,0.427
1535502949629,2018-08-29T09:35:49.629,11.530,-1.646,0.061,0.244
1535502949629,2018-08-29T09:35:49.629,11.530,-1.037,0.000,0.488
1535502949741,2018-08-29T09:35:49.741,11.642,-0.122,-0.610,-0.122
1535502949741,2018-08-29T09:35:49.741,11.642,-1.463,-0.793,0.244
1535502949741,2018-08-29T09:35:49.741,11.642,-2.256,-0.305,0.061
1535502949865,2018-08-29T09:35:49.865,11.766,-2.195,-0.427,-0.610
1535502949865,2018-08-29T09:35:49.865,11.766,-1.098,-0.793,0.122
1535502949865,2018-08-29T09:35:49.865,11.766,-0.305,-1.037,1.159
1535502949989,2018-08-29T09:35:49.989,11.890,-0.915,-0.305,0.915
1535502949989,2018-08-29T09:35:49.989,11.890,-0.976,-0.610,0.671
1535502949989,2018-08-29T09:35:49.989,11.890,-0.488,-0.976,1.220
1535502950113,2018-08-29T09:35:50.113,12.014,-1.037,-0.610,1.037
1535502950113,2018-08-29T09:35:50.113,12.014,-2.073,-0.183,-0.366
1535502950113,2018-08-29T09:35:50.113,12.014,-2.073,-0.732,-0.122
1535502950237,2018-08-29T09:35:50.237,12.138,-1.585,-0.976,0.732
1535502950237,2018-08-29T09:35:50.237,12.138,-1.220,-0.915,0.549
1535502950237,2018-08-29T09:35:50.237,12.138,-2.012,0.183,0.549
1535502950350,2018-08-29T09:35:50.350,12.251,-2.317,-0.061,0.610
1535502950350,2018-08-29T09:35:50.350,12.251,-1.463,-0.976,0.305
1535502950350,2018-08-29T09:35:50.350,12.251,-1.220,-0.854,0.427
1535502950473,2018-08-29T09:35:50.473,12.374,-1.890,-0.427,0.427
1535502950473,2018-08-29T09:35:50.473,12.374,-2.195,-0.061,-0.305
1535502950473,2018-08-29T09:35:50.473,12.374,-2.012,-0.183,0.183
1535502950597,2018-08-29T09:35:50.597,12.498,-1.829,-0.061,0.732
1535502950597,2018-08-29T09:35:50.597,12.498,-1.768,-0.122,-0.061
1535502950597,2018-08-29T09:35:50.597,12.498,-2.012,-0.183,-0.122
1535502950721,2018-08-29T09:35:50.721,12.622,-1.890,0.244,0.366
1535502950721,2018-08-29T09:35:50.721,12.622,-1.585,0.061,0.122
1535502950721,2018-08-29T09:35:50.721,12.622,-2.073,0.122,-0.488
1535502950833,2018-08-29T09:35:50.833,12.734,-2.134,0.488,0.122
1535502950833,2018-08-29T09:35:50.833,12.734,-1.890,0.000,0.244
1535502950833,2018-08-29T09:35:50.833,12.734,-1.768,-0.366,0.000
1535502950957,2018-08-29T09:35:50.957,12.858,-1.524,0.000,0.793
1535502950957,2018-08-29T09:35:50.957,12.858,-0.366,-0.610,0.732
1535502950957,2018-08-29T09:35:50.957,12.858,-0.488,-0.183,0.244
1535502951081,2018-08-29T09:35:51.081,12.982,-1.707,0.427,-0.549
1535502951081,2018-08-29T09:35:51.081,12.982,-1.890,-0.671,-0.549
1535502951081,2018-08-29T09:35:51.081,12.982,-1.646,-0.610,0.915
1535502951206,2018-08-29T09:35:51.206,13.107,-1.463,0.000,1.037
1535502951206,2018-08-29T09:35:51.206,13.107,-1.280,-0.061,0.061
1535502951206,2018-08-29T09:35:51.206,13.107,-1.280,-0.183,0.549
1535502951340,2018-08-29T09:35:51.340,13.241,-1.037,-0.183,0.427
1535502951340,2018-08-29T09:35:51.340,13.241,-2.073,-0.427,0.122
1535502951340,2018-08-29T09:35:51.340,13.241,-2.012,0.366,0.244
1535502951441,2018-08-29T09:35:51.441,13.342,-1.098,-0.061,-0.061
1535502951441,2018-08-29T09:35:51.441,13.342,-0.671,-0.854,0.488
1535502951441,2018-08-29T09:35:51.441,13.342,-1.037,-0.793,0.549
1535502951565,2018-08-29T09:35:51.565,13.466,-1.524,-0.610,-0.305
1535502951565,2018-08-29T09:35:51.565,13.466,-1.829,-0.732,0.061
1535502951565,2018-08-29T09:35:51.565,13.466,-1.768,-0.854,0.488
1535502951689,2018-08-29T09:35:51.689,13.590,-2.439,-1.402,0.000
1535502951689,2018-08-29T09:35:51.689,13.590,-2.500,-2.134,-0.854
1535502951689,2018-08-29T09:35:51.689,13.590,-1.402,-1.768,-0.610
1535502951812,2018-08-29T09:35:51.812,13.713,-1.707,-0.793,0.732
1535502951812,2018-08-29T09:35:51.812,13.713,-2.012,-0.427,0.671
1535502951812,2018-08-29T09:35:51.812,13.713,-1.829,-0.061,-0.732
1535502951936,2018-08-29T09:35:51.936,13.837,-1.707,0.549,0.061
1535502951936,2018-08-29T09:35:51.936,13.837,-1.341,0.549,1.220
1535502951936,2018-08-29T09:35:51.936,13.837,-1.646,0.061,0.488
1535502952048,2018-08-29T09:35:52.048,13.949,-2.866,0.122,-0.366
1535502952048,2018-08-29T09:35:52.048,13.949,-3.902,0.732,-0.427
1535502952048,2018-08-29T09:35:52.048,13.949,-2.866,0.244,0.000
1535502952172,2018-08-29T09:35:52.172,14.073,-2.378,1.037,0.000
1535502952172,2018-08-29T09:35:52.172,14.073,-2.134,0.671,0.061
1535502952172,2018-08-29T09:35:52.172,14.073,-1.524,-0.183,0.610
1535502952297,2018-08-29T09:35:52.297,14.198,-1.220,-0.061,1.463
1535502952297,2018-08-29T09:35:52.297,14.198,-0.732,-0.122,0.976
1535502952297,2018-08-29T09:35:52.297,14.198,-0.549,0.122,0.732
1535502952420,2018-08-29T09:35:52.420,14.321,-0.610,0.305,1.463
1535502952420,2018-08-29T09:35:52.420,14.321,-0.976,-0.061,1.159
1535502952420,2018-08-29T09:35:52.420,14.321,-1.524,-0.366,1.098
1535502952532,2018-08-29T09:35:52.532,14.433,-1.524,-0.427,0.610
1535502952532,2018-08-29T09:35:52.532,14.433,-0.732,-0.915,0.427
1535502952532,2018-08-29T09:35:52.532,14.433,-0.305,-1.220,1.159
