epoch (ms),time (18:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1535503185550,2018-08-29T09:39:45.550,0.000,-1.524,-0.305,-0.122
1535503185550,2018-08-29T09:39:45.550,0.000,-1.463,-0.183,-0.061
1535503185550,2018-08-29T09:39:45.550,0.000,-1.098,-0.122,0.427
1535503185675,2018-08-29T09:39:45.675,0.125,-0.854,-0.122,0.305
1535503185675,2018-08-29T09:39:45.675,0.125,-1.341,-0.122,0.366
1535503185675,2018-08-29T09:39:45.675,0.125,-1.829,0.000,0.366
1535503185799,2018-08-29T09:39:45.799,0.249,-2.012,0.183,0.732
1535503185799,2018-08-29T09:39:45.799,0.249,-1.707,0.122,0.976
1535503185799,2018-08-29T09:39:45.799,0.249,-1.463,0.183,1.037
1535503185911,2018-08-29T09:39:45.911,0.361,-2.317,0.732,0.610
1535503185911,2018-08-29T09:39:45.911,0.361,-1.646,-0.305,0.915
1535503185911,2018-08-29T09:39:45.911,0.361,-0.854,0.305,0.793
1535503186035,2018-08-29T09:39:46.035,0.485,-1.098,0.854,0.061
1535503186035,2018-08-29T09:39:46.035,0.485,-0.305,-0.610,0.427
1535503186035,2018-08-29T09:39:46.035,0.485,-0.915,-0.122,0.488
1535503186159,2018-08-29T09:39:46.159,0.609,-1.220,0.244,1.037
1535503186159,2018-08-29T09:39:46.159,0.609,-1.463,0.183,1.220
1535503186159,2018-08-29T09:39:46.159,0.609,-0.610,0.244,1.341
1535503186283,2018-08-29T09:39:46.283,0.733,-0.854,0.793,1.037
1535503186283,2018-08-29T09:39:46.283,0.733,-1.585,1.280,0.793
1535503186283,2018-08-29T09:39:46.283,0.733,-1.768,1.159,0.366
1535503186406,2018-08-29T09:39:46.406,0.856,-0.793,0.549,0.671
1535503186406,2018-08-29T09:39:46.406,0.856,-1.037,0.549,0.549
1535503186406,2018-08-29T09:39:46.406,0.856,-1.098,-0.061,1.280
1535503186519,2018-08-29T09:39:46.519,0.969,-0.976,0.000,1.280
1535503186519,2018-08-29T09:39:46.519,0.969,-1.159,-0.305,1.159
1535503186519,2018-08-29T09:39:46.519,0.969,-1.524,-0.305,1.159
1535503186654,2018-08-29T09:39:46.654,1.104,-1.280,-0.183,0.244
1535503186654,2018-08-29T09:39:46.654,1.104,-1.585,-0.122,0.183
1535503186654,2018-08-29T09:39:46.654,1.104,-1.707,0.061,0.000
1535503186766,2018-08-29T09:39:46.766,1.216,-1.707,-0.061,0.122
1535503186766,2018-08-29T09:39:46.766,1.216,-2.439,-0.183,0.244
1535503186766,2018-08-29T09:39:46.766,1.216,-3.110,-0.061,0.244
1535503186888,2018-08-29T09:39:46.888,1.338,-1.768,-0.122,0.671
1535503186888,2018-08-29T09:39:46.888,1.338,-1.951,0.732,0.244
1535503186888,2018-08-29T09:39:46.888,1.338,-2.378,0.732,-0.061
1535503187001,2018-08-29T09:39:47.001,1.451,-0.915,-0.549,0.061
1535503187001,2018-08-29T09:39:47.001,1.451,-1.341,-0.488,0.549
1535503187001,2018-08-29T09:39:47.001,1.451,-1.707,-0.305,0.366
1535503187125,2018-08-29T09:39:47.125,1.575,-1.402,-0.366,0.000
1535503187125,2018-08-29T09:39:47.125,1.575,-1.037,-0.366,0.305
1535503187125,2018-08-29T09:39:47.125,1.575,-0.915,0.000,-0.244
1535503187248,2018-08-29T09:39:47.248,1.698,-1.341,0.366,-0.244
1535503187248,2018-08-29T09:39:47.248,1.698,-2.012,0.061,-0.061
1535503187248,2018-08-29T09:39:47.248,1.698,-1.890,0.122,-0.183
1535503187372,2018-08-29T09:39:47.372,1.822,-1.768,-0.488,0.122
1535503187372,2018-08-29T09:39:47.372,1.822,-1.280,-0.244,0.244
1535503187372,2018-08-29T09:39:47.372,1.822,-1.098,-0.305,0.366
1535503187509,2018-08-29T09:39:47.509,1.959,-1.463,-0.427,0.671
1535503187509,2018-08-29T09:39:47.509,1.959,-1.402,-0.244,0.122
1535503187509,2018-08-29T09:39:47.509,1.959,-1.159,-0.244,0.183
1535503187609,2018-08-29T09:39:47.609,2.059,-1.098,-0.061,0.122
1535503187609,2018-08-29T09:39:47.609,2.059,-0.732,0.122,-0.244
1535503187609,2018-08-29T09:39:47.609,2.059,-0.549,0.000,0.366
1535503187733,2018-08-29T09:39:47.733,2.183,-1.037,-0.183,0.427
1535503187733,2018-08-29T09:39:47.733,2.183,-2.561,0.122,0.549
1535503187733,2018-08-29T09:39:47.733,2.183,-1.463,-0.671,0.915
1535503187857,2018-08-29T09:39:47.857,2.307,-1.585,1.098,0.305
1535503187857,2018-08-29T09:39:47.857,2.307,-0.366,0.183,-0.122
1535503187857,2018-08-29T09:39:47.857,2.307,0.061,-0.488,0.244
1535503187981,2018-08-29T09:39:47.981,2.431,-0.671,-0.122,0.061
1535503187981,2018-08-29T09:39:47.981,2.431,-1.098,-0.427,1.037
1535503187981,2018-08-29T09:39:47.981,2.431,-1.098,-0.488,0.610
1535503188103,2018-08-29T09:39:48.103,2.553,-0.366,-0.427,0.671
1535503188103,2018-08-29T09:39:48.103,2.553,-1.159,0.244,0.305
1535503188103,2018-08-29T09:39:48.103,2.553,-1.646,0.915,-0.061
1535503188216,2018-08-29T09:39:48.216,2.666,-1.524,0.854,0.183
1535503188216,2018-08-29T09:39:48.216,2.666,-0.671,0.244,-0.427
1535503188216,2018-08-29T09:39:48.216,2.666,-0.366,-0.244,0.244
1535503188341,2018-08-29T09:39:48.341,2.791,-0.915,-0.183,0.183
1535503188341,2018-08-29T09:39:48.341,2.791,-0.915,-0.122,0.061
1535503188341,2018-08-29T09:39:48.341,2.791,-1.280,-0.549,0.732
1535503188463,2018-08-29T09:39:48.463,2.913,-1.280,-0.122,0.427
1535503188463,2018-08-29T09:39:48.463,2.913,-1.037,0.000,0.488
1535503188463,2018-08-29T09:39:48.463,2.913,-0.915,0.061,0.244
1535503188587,2018-08-29T09:39:48.587,3.037,-0.549,-0.122,0.366
1535503188587,2018-08-29T09:39:48.587,3.037,-0.854,0.000,0.549
1535503188587,2018-08-29T09:39:48.587,3.037,-1.220,0.000,-0.122
1535503188700,2018-08-29T09:39:48.700,3.150,-1.890,0.244,0.000
1535503188700,2018-08-29T09:39:48.700,3.150,-2.134,-0.183,0.549
1535503188700,2018-08-29T09:39:48.700,3.150,-0.854,-0.610,0.854
1535503188823,2018-08-29T09:39:48.823,3.273,-1.402,0.915,0.061
1535503188823,2018-08-29T09:39:48.823,3.273,-0.427,-0.305,0.183
1535503188823,2018-08-29T09:39:48.823,3.273,-0.610,-0.366,0.366
1535503188947,2018-08-29T09:39:48.947,3.397,-0.854,0.122,0.183
1535503188947,2018-08-29T09:39:48.947,3.397,-0.610,-0.427,0.915
1535503188947,2018-08-29T09:39:48.947,3.397,-0.488,-0.488,0.915
1535503189071,2018-08-29T09:39:49.071,3.521,-0.549,-0.183,0.366
1535503189071,2018-08-29T09:39:49.071,3.521,-1.402,0.366,0.305
1535503189071,2018-08-29T09:39:49.071,3.521,-1.463,0.854,-0.366
1535503189194,2018-08-29T09:39:49.194,3.644,-0.915,-0.244,-0.305
1535503189194,2018-08-29T09:39:49.194,3.644,-0.854,-0.366,0.244
1535503189194,2018-08-29T09:39:49.194,3.644,-1.098,0.000,0.549
1535503189307,2018-08-29T09:39:49.307,3.757,-1.890,-0.244,0.915
1535503189307,2018-08-29T09:39:49.307,3.757,-1.890,0.061,0.000
1535503189307,2018-08-29T09:39:49.307,3.757,-0.915,-0.427,0.549
1535503189431,2018-08-29T09:39:49.431,3.881,-0.732,0.000,0.427
1535503189431,2018-08-29T09:39:49.431,3.881,-0.610,-0.061,0.183
1535503189431,2018-08-29T09:39:49.431,3.881,-1.463,0.122,0.366
1535503189554,2018-08-29T09:39:49.554,4.004,-1.402,0.122,0.000
1535503189554,2018-08-29T09:39:49.554,4.004,-1.220,-0.061,0.549
1535503189554,2018-08-29T09:39:49.554,4.004,-1.220,-0.305,0.305
1535503189678,2018-08-29T09:39:49.678,4.128,-2.683,0.000,0.549
1535503189678,2018-08-29T09:39:49.678,4.128,-2.500,-0.427,0.610
1535503189678,2018-08-29T09:39:49.678,4.128,-0.976,-0.305,1.159
1535503189802,2018-08-29T09:39:49.802,4.252,-1.341,0.915,0.793
1535503189802,2018-08-29T09:39:49.802,4.252,-0.366,-0.183,0.122
1535503189802,2018-08-29T09:39:49.802,4.252,-0.427,-0.305,0.122
1535503189926,2018-08-29T09:39:49.926,4.376,-0.366,0.061,0.976
1535503189926,2018-08-29T09:39:49.926,4.376,-0.610,-0.061,0.305
1535503189926,2018-08-29T09:39:49.926,4.376,-0.610,-0.488,0.610
1535503190038,2018-08-29T09:39:50.038,4.488,-0.976,-0.183,0.305
1535503190038,2018-08-29T09:39:50.038,4.488,-1.402,0.671,-0.061
1535503190038,2018-08-29T09:39:50.038,4.488,-1.585,0.671,0.244
1535503190162,2018-08-29T09:39:50.162,4.612,-1.220,0.488,0.549
1535503190162,2018-08-29T09:39:50.162,4.612,-1.829,0.488,0.671
1535503190162,2018-08-29T09:39:50.162,4.612,-2.317,0.122,1.098
1535503190286,2018-08-29T09:39:50.286,4.736,-2.378,0.427,0.793
1535503190286,2018-08-29T09:39:50.286,4.736,-2.256,0.183,0.915
1535503190286,2018-08-29T09:39:50.286,4.736,-2.256,-0.122,1.280
1535503190403,2018-08-29T09:39:50.403,4.853,-2.256,0.488,0.793
1535503190403,2018-08-29T09:39:50.403,4.853,-1.890,0.793,0.244
1535503190403,2018-08-29T09:39:50.403,4.853,-1.829,1.037,0.671
1535503190522,2018-08-29T09:39:50.522,4.972,-2.073,1.707,0.976
1535503190522,2018-08-29T09:39:50.522,4.972,-2.378,1.768,1.037
1535503190522,2018-08-29T09:39:50.522,4.972,-2.561,0.915,1.341
1535503190646,2018-08-29T09:39:50.646,5.096,-3.049,0.488,2.012
1535503190646,2018-08-29T09:39:50.646,5.096,-2.256,0.000,2.073
1535503190646,2018-08-29T09:39:50.646,5.096,-2.256,1.220,1.585
1535503190770,2018-08-29T09:39:50.770,5.220,-2.561,1.402,1.159
1535503190770,2018-08-29T09:39:50.770,5.220,-1.341,0.183,1.098
1535503190770,2018-08-29T09:39:50.770,5.220,-0.671,0.305,1.646
1535503190893,2018-08-29T09:39:50.893,5.343,-0.732,0.671,1.524
1535503190893,2018-08-29T09:39:50.893,5.343,0.122,0.122,2.317
1535503190893,2018-08-29T09:39:50.893,5.343,0.366,0.244,2.378
1535503191006,2018-08-29T09:39:51.006,5.456,-0.244,0.671,2.012
1535503191006,2018-08-29T09:39:51.006,5.456,-1.524,1.098,2.073
1535503191006,2018-08-29T09:39:51.006,5.456,-1.585,-0.183,1.220
1535503191129,2018-08-29T09:39:51.129,5.579,-0.793,-0.366,1.402
1535503191129,2018-08-29T09:39:51.129,5.579,-0.305,-0.549,2.622
1535503191129,2018-08-29T09:39:51.129,5.579,-1.341,-0.793,1.829
1535503191253,2018-08-29T09:39:51.253,5.703,-1.768,-1.402,2.622
1535503191253,2018-08-29T09:39:51.253,5.703,-0.793,-0.854,2.378
1535503191253,2018-08-29T09:39:51.253,5.703,-1.829,-0.732,1.037
1535503191377,2018-08-29T09:39:51.377,5.827,-2.439,-1.341,1.159
1535503191377,2018-08-29T09:39:51.377,5.827,-1.646,-0.305,0.305
1535503191377,2018-08-29T09:39:51.377,5.827,-2.073,0.000,-0.732
1535503191501,2018-08-29T09:39:51.501,5.951,-2.256,-0.366,0.000
1535503191501,2018-08-29T09:39:51.501,5.951,-1.463,0.122,0.427
1535503191501,2018-08-29T09:39:51.501,5.951,-1.646,0.122,0.305
1535503191613,2018-08-29T09:39:51.613,6.063,-0.976,-0.244,1.037
1535503191613,2018-08-29T09:39:51.613,6.063,-0.671,0.976,0.305
1535503191613,2018-08-29T09:39:51.613,6.063,-2.256,0.854,-0.488
1535503191737,2018-08-29T09:39:51.737,6.187,-1.890,-0.976,0.488
1535503191737,2018-08-29T09:39:51.737,6.187,-1.402,-0.610,0.061
1535503191737,2018-08-29T09:39:51.737,6.187,-2.256,-0.427,0.671
1535503191861,2018-08-29T09:39:51.861,6.311,-1.890,-0.671,0.854
1535503191861,2018-08-29T09:39:51.861,6.311,-0.976,-0.732,1.280
1535503191861,2018-08-29T09:39:51.861,6.311,-1.402,-0.488,0.427
1535503191984,2018-08-29T09:39:51.984,6.434,-2.317,0.183,-0.183
1535503191984,2018-08-29T09:39:51.984,6.434,-2.317,-0.244,0.061
1535503191984,2018-08-29T09:39:51.984,6.434,-1.646,-0.061,0.000
1535503192097,2018-08-29T09:39:52.097,6.547,-1.280,0.000,-0.122
1535503192097,2018-08-29T09:39:52.097,6.547,-1.341,-0.488,0.366
1535503192097,2018-08-29T09:39:52.097,6.547,-1.463,-0.061,0.244
1535503192221,2018-08-29T09:39:52.221,6.671,-1.707,-0.122,-0.061
1535503192221,2018-08-29T09:39:52.221,6.671,-1.463,-0.488,0.061
1535503192221,2018-08-29T09:39:52.221,6.671,-1.646,-0.244,-0.061
1535503192344,2018-08-29T09:39:52.344,6.794,-1.524,-0.366,-0.122
1535503192344,2018-08-29T09:39:52.344,6.794,-1.341,-0.061,0.244
1535503192344,2018-08-29T09:39:52.344,6.794,-1.402,0.183,0.000
1535503192468,2018-08-29T09:39:52.468,6.918,-1.524,-0.366,0.122
1535503192468,2018-08-29T09:39:52.468,6.918,-2.256,-0.244,0.549
1535503192468,2018-08-29T09:39:52.468,6.918,-2.012,-0.671,0.427
1535503192592,2018-08-29T09:39:52.592,7.042,-1.768,-0.061,-0.122
1535503192592,2018-08-29T09:39:52.592,7.042,-1.951,0.671,0.000
1535503192592,2018-08-29T09:39:52.592,7.042,-1.037,-0.244,-0.122
1535503192704,2018-08-29T09:39:52.704,7.154,-1.159,-0.305,-0.366
1535503192704,2018-08-29T09:39:52.704,7.154,-1.585,-0.366,-0.061
1535503192704,2018-08-29T09:39:52.704,7.154,-1.341,-0.427,0.549
1535503192828,2018-08-29T09:39:52.828,7.278,-1.159,-0.488,0.427
1535503192828,2018-08-29T09:39:52.828,7.278,-1.280,-0.793,0.488
1535503192828,2018-08-29T09:39:52.828,7.278,-1.098,-0.183,0.366
1535503192952,2018-08-29T09:39:52.952,7.402,-1.220,0.183,0.122
1535503192952,2018-08-29T09:39:52.952,7.402,-0.976,-0.427,-0.244
1535503192952,2018-08-29T09:39:52.952,7.402,-0.427,-0.854,0.488
1535503193076,2018-08-29T09:39:53.076,7.526,-0.488,-0.488,0.061
1535503193076,2018-08-29T09:39:53.076,7.526,-0.793,-0.549,0.122
1535503193076,2018-08-29T09:39:53.076,7.526,-0.976,-0.610,-0.488
1535503193199,2018-08-29T09:39:53.199,7.649,-0.976,-0.671,-0.305
1535503193199,2018-08-29T09:39:53.199,7.649,-1.220,-0.549,-0.488
1535503193199,2018-08-29T09:39:53.199,7.649,-1.220,-0.793,0.366
1535503193312,2018-08-29T09:39:53.312,7.762,-0.976,-0.610,0.854
1535503193312,2018-08-29T09:39:53.312,7.762,-1.341,-0.122,0.427
1535503193312,2018-08-29T09:39:53.312,7.762,-0.854,-0.488,1.280
1535503193436,2018-08-29T09:39:53.436,7.886,-0.793,-0.183,0.549
1535503193436,2018-08-29T09:39:53.436,7.886,-1.098,-0.244,0.366
1535503193436,2018-08-29T09:39:53.436,7.886,-1.646,0.244,0.427
1535503193559,2018-08-29T09:39:53.559,8.009,-0.976,-0.549,-0.366
1535503193559,2018-08-29T09:39:53.559,8.009,-0.488,0.122,0.427
1535503193559,2018-08-29T09:39:53.559,8.009,-0.244,0.549,0.183
1535503193683,2018-08-29T09:39:53.683,8.133,0.183,-0.244,-0.366
1535503193683,2018-08-29T09:39:53.683,8.133,-0.549,-0.427,-0.061
1535503193683,2018-08-29T09:39:53.683,8.133,-1.280,-0.488,0.732
1535503193796,2018-08-29T09:39:53.796,8.246,-0.732,-0.610,1.280
1535503193796,2018-08-29T09:39:53.796,8.246,-0.854,-0.244,0.305
1535503193796,2018-08-29T09:39:53.796,8.246,-1.341,-0.244,0.488
1535503193920,2018-08-29T09:39:53.920,8.370,-1.585,0.610,0.122
1535503193920,2018-08-29T09:39:53.920,8.370,-2.439,0.671,-0.671
1535503193920,2018-08-29T09:39:53.920,8.370,-2.012,-0.183,-0.793
1535503194043,2018-08-29T09:39:54.043,8.493,-1.707,-0.366,-0.976
1535503194043,2018-08-29T09:39:54.043,8.493,-1.463,-0.488,0.122
1535503194043,2018-08-29T09:39:54.043,8.493,-1.463,0.000,-0.427
1535503194167,2018-08-29T09:39:54.167,8.617,-1.585,-0.183,-0.427
1535503194167,2018-08-29T09:39:54.167,8.617,-0.610,-0.244,0.488
1535503194167,2018-08-29T09:39:54.167,8.617,-1.098,-0.366,0.488
1535503194291,2018-08-29T09:39:54.291,8.741,-0.244,0.061,0.610
1535503194291,2018-08-29T09:39:54.291,8.741,-0.549,0.122,-0.244
1535503194291,2018-08-29T09:39:54.291,8.741,-1.524,0.000,0.305
1535503194403,2018-08-29T09:39:54.403,8.853,-0.732,0.183,0.488
1535503194403,2018-08-29T09:39:54.403,8.853,-1.098,0.244,-0.244
1535503194403,2018-08-29T09:39:54.403,8.853,-1.341,-0.366,0.305
1535503194527,2018-08-29T09:39:54.527,8.977,-1.098,-0.366,0.488
1535503194527,2018-08-29T09:39:54.527,8.977,-1.159,-0.122,0.549
1535503194527,2018-08-29T09:39:54.527,8.977,-1.280,-0.122,0.244
1535503194651,2018-08-29T09:39:54.651,9.101,-1.159,-0.061,0.671
1535503194651,2018-08-29T09:39:54.651,9.101,-0.915,0.244,0.122
1535503194651,2018-08-29T09:39:54.651,9.101,-1.037,0.061,-0.183
1535503194774,2018-08-29T09:39:54.774,9.224,-1.037,-0.183,0.366
1535503194774,2018-08-29T09:39:54.774,9.224,-1.585,0.427,-0.244
1535503194774,2018-08-29T09:39:54.774,9.224,-2.012,0.061,0.488
1535503194887,2018-08-29T09:39:54.887,9.337,-1.098,-0.366,0.793
1535503194887,2018-08-29T09:39:54.887,9.337,-1.707,0.427,0.549
1535503194887,2018-08-29T09:39:54.887,9.337,-1.037,-0.244,-0.427
1535503195011,2018-08-29T09:39:55.011,9.461,-1.098,-0.366,0.244
1535503195011,2018-08-29T09:39:55.011,9.461,-0.854,-0.366,0.549
1535503195011,2018-08-29T09:39:55.011,9.461,-0.915,-0.305,0.732
1535503195134,2018-08-29T09:39:55.134,9.584,-1.098,-0.305,0.671
1535503195134,2018-08-29T09:39:55.134,9.584,-0.854,-0.244,0.366
1535503195134,2018-08-29T09:39:55.134,9.584,-1.037,0.305,-0.366
1535503195258,2018-08-29T09:39:55.258,9.708,-1.280,0.488,0.549
1535503195258,2018-08-29T09:39:55.258,9.708,-0.305,0.244,0.244
1535503195258,2018-08-29T09:39:55.258,9.708,-0.305,-0.183,0.854
1535503195382,2018-08-29T09:39:55.382,9.832,-1.341,-0.183,0.793
1535503195382,2018-08-29T09:39:55.382,9.832,-1.463,0.000,0.671
1535503195382,2018-08-29T09:39:55.382,9.832,-1.037,-0.183,0.793
1535503195495,2018-08-29T09:39:55.495,9.945,-0.915,-0.305,0.610
1535503195495,2018-08-29T09:39:55.495,9.945,-1.341,-0.122,0.305
1535503195495,2018-08-29T09:39:55.495,9.945,-1.646,0.061,0.305
1535503195618,2018-08-29T09:39:55.618,10.068,-1.951,0.183,0.427
1535503195618,2018-08-29T09:39:55.618,10.068,-1.768,-0.122,0.671
1535503195618,2018-08-29T09:39:55.618,10.068,-1.829,-0.122,0.976
1535503195742,2018-08-29T09:39:55.742,10.192,-1.951,0.366,0.732
1535503195742,2018-08-29T09:39:55.742,10.192,-2.012,0.244,0.915
1535503195742,2018-08-29T09:39:55.742,10.192,-1.890,0.183,1.037
1535503195866,2018-08-29T09:39:55.866,10.316,-1.402,0.305,0.793
1535503195866,2018-08-29T09:39:55.866,10.316,-1.280,0.122,0.793
1535503195866,2018-08-29T09:39:55.866,10.316,-1.829,0.366,0.244
1535503195991,2018-08-29T09:39:55.991,10.441,-1.098,-0.122,0.305
1535503195991,2018-08-29T09:39:55.991,10.441,1.280,1.463,0.610
1535503195991,2018-08-29T09:39:55.991,10.441,2.073,2.195,-0.488
1535503196102,2018-08-29T09:39:56.102,10.552,-8.293,-0.061,-2.195
1535503196102,2018-08-29T09:39:56.102,10.552,-14.695,-0.610,-0.061
1535503196102,2018-08-29T09:39:56.102,10.552,-14.329,0.000,1.768
1535503196227,2018-08-29T09:39:56.227,10.677,-12.317,-2.378,2.317
1535503196227,2018-08-29T09:39:56.227,10.677,-6.768,-1.768,-1.159
1535503196227,2018-08-29T09:39:56.227,10.677,-3.293,-1.280,-3.841
1535503196350,2018-08-29T09:39:56.350,10.800,-5.427,-0.305,-3.780
1535503196350,2018-08-29T09:39:56.350,10.800,-4.878,-0.671,-7.500
1535503196350,2018-08-29T09:39:56.350,10.800,-2.439,-3.841,-5.854
1535503196475,2018-08-29T09:39:56.475,10.925,-4.207,-4.085,-5.122
1535503196475,2018-08-29T09:39:56.475,10.925,-3.659,-5.061,-11.098
1535503196475,2018-08-29T09:39:56.475,10.925,-10.854,-6.829,-7.866
1535503196588,2018-08-29T09:39:56.588,11.038,-11.524,-4.695,4.573
1535503196588,2018-08-29T09:39:56.588,11.038,-9.146,0.671,2.134
1535503196588,2018-08-29T09:39:56.588,11.038,-8.110,-1.037,-0.061
1535503196711,2018-08-29T09:39:56.711,11.161,-2.683,-0.244,0.488
1535503196711,2018-08-29T09:39:56.711,11.161,-0.793,0.549,-1.402
1535503196711,2018-08-29T09:39:56.711,11.161,0.305,0.305,-2.317
1535503196836,2018-08-29T09:39:56.836,11.286,0.793,-0.305,-0.610
1535503196836,2018-08-29T09:39:56.836,11.286,0.305,-0.183,-0.183
1535503196836,2018-08-29T09:39:56.836,11.286,0.610,-0.305,0.671
1535503196957,2018-08-29T09:39:56.957,11.407,0.732,-0.305,1.220
1535503196957,2018-08-29T09:39:56.957,11.407,1.159,0.427,0.793
1535503196957,2018-08-29T09:39:56.957,11.407,2.988,0.244,-0.244
1535503197081,2018-08-29T09:39:57.081,11.531,2.317,1.585,-1.341
1535503197081,2018-08-29T09:39:57.081,11.531,1.159,1.280,-0.183
1535503197081,2018-08-29T09:39:57.081,11.531,1.585,-0.610,0.122
1535503197194,2018-08-29T09:39:57.194,11.644,-0.061,-0.427,-0.061
1535503197194,2018-08-29T09:39:57.194,11.644,-0.671,-0.244,0.122
1535503197194,2018-08-29T09:39:57.194,11.644,-1.524,-0.244,0.610
1535503197317,2018-08-29T09:39:57.317,11.767,-1.280,0.061,0.061
1535503197317,2018-08-29T09:39:57.317,11.767,-1.463,0.061,0.793
1535503197317,2018-08-29T09:39:57.317,11.767,-1.402,1.037,0.610
1535503197441,2018-08-29T09:39:57.441,11.891,-1.646,1.341,-0.671
1535503197441,2018-08-29T09:39:57.441,11.891,-0.549,0.244,-1.768
1535503197441,2018-08-29T09:39:57.441,11.891,-0.244,-0.183,-1.280
1535503197566,2018-08-29T09:39:57.566,12.016,0.366,-0.427,-0.183
1535503197566,2018-08-29T09:39:57.566,12.016,0.061,-0.244,1.159
1535503197566,2018-08-29T09:39:57.566,12.016,0.366,-0.244,1.037
1535503197689,2018-08-29T09:39:57.689,12.139,0.427,-0.305,1.341
1535503197689,2018-08-29T09:39:57.689,12.139,1.402,-0.122,0.244
1535503197689,2018-08-29T09:39:57.689,12.139,2.256,-0.793,-0.061
1535503197802,2018-08-29T09:39:57.802,12.252,-0.488,-0.305,2.134
1535503197802,2018-08-29T09:39:57.802,12.252,-3.232,0.610,3.841
1535503197802,2018-08-29T09:39:57.802,12.252,-3.476,-0.183,0.854
1535503197924,2018-08-29T09:39:57.924,12.374,-3.598,-0.366,-0.366
1535503197924,2018-08-29T09:39:57.924,12.374,-3.171,0.061,-0.366
1535503197924,2018-08-29T09:39:57.924,12.374,-4.390,0.427,0.061
1535503198049,2018-08-29T09:39:58.049,12.499,-4.573,-0.305,0.183
1535503198049,2018-08-29T09:39:58.049,12.499,-3.537,-0.122,0.793
1535503198049,2018-08-29T09:39:58.049,12.499,-3.049,1.037,0.366
1535503198173,2018-08-29T09:39:58.173,12.623,-1.707,0.000,-0.366
1535503198173,2018-08-29T09:39:58.173,12.623,-0.305,-0.366,-0.427
1535503198173,2018-08-29T09:39:58.173,12.623,-0.122,0.061,-0.549
1535503198287,2018-08-29T09:39:58.287,12.737,-0.488,0.000,-0.488
1535503198287,2018-08-29T09:39:58.287,12.737,-0.610,0.000,-0.427
1535503198287,2018-08-29T09:39:58.287,12.737,-0.427,0.061,-0.976
1535503198422,2018-08-29T09:39:58.422,12.872,-0.549,0.366,-0.915
1535503198422,2018-08-29T09:39:58.422,12.872,-0.915,1.037,-0.366
1535503198422,2018-08-29T09:39:58.422,12.872,-1.037,0.671,-1.341
1535503198532,2018-08-29T09:39:58.532,12.982,-0.671,0.000,-0.061
1535503198532,2018-08-29T09:39:58.532,12.982,-0.427,-0.305,1.707
1535503198532,2018-08-29T09:39:58.532,12.982,0.549,-0.549,2.378
1535503198656,2018-08-29T09:39:58.656,13.106,0.610,0.305,1.220
1535503198656,2018-08-29T09:39:58.656,13.106,0.122,-0.244,-0.366
1535503198656,2018-08-29T09:39:58.656,13.106,-1.159,-0.915,-2.073
1535503198780,2018-08-29T09:39:58.780,13.230,-1.585,-0.915,-1.585
1535503198780,2018-08-29T09:39:58.780,13.230,-2.439,-0.732,-0.305
1535503198780,2018-08-29T09:39:58.780,13.230,-2.622,-0.793,-0.610
1535503198892,2018-08-29T09:39:58.892,13.342,-2.317,-0.366,-0.610
1535503198892,2018-08-29T09:39:58.892,13.342,-2.805,0.183,-1.037
1535503198892,2018-08-29T09:39:58.892,13.342,-2.378,0.244,-2.134
1535503199016,2018-08-29T09:39:59.016,13.466,-2.317,-0.061,-1.037
1535503199016,2018-08-29T09:39:59.016,13.466,-1.707,-0.793,-0.671
1535503199016,2018-08-29T09:39:59.016,13.466,-2.500,-0.427,0.427
1535503199139,2018-08-29T09:39:59.139,13.589,-2.622,-0.061,0.183
1535503199139,2018-08-29T09:39:59.139,13.589,-1.037,-0.305,-0.183
1535503199139,2018-08-29T09:39:59.139,13.589,-0.061,1.037,2.012
1535503199263,2018-08-29T09:39:59.263,13.713,3.476,1.159,2.256
1535503199263,2018-08-29T09:39:59.263,13.713,6.646,2.073,3.354
1535503199263,2018-08-29T09:39:59.263,13.713,5.854,4.024,2.561
1535503199387,2018-08-29T09:39:59.387,13.837,2.561,3.293,1.463
1535503199387,2018-08-29T09:39:59.387,13.837,-1.402,1.159,0.671
1535503199387,2018-08-29T09:39:59.387,13.837,-2.439,-0.976,2.927
1535503199499,2018-08-29T09:39:59.499,13.949,-1.341,-1.220,5.305
1535503199499,2018-08-29T09:39:59.499,13.949,-1.098,-1.524,3.963
1535503199499,2018-08-29T09:39:59.499,13.949,-1.159,-1.951,2.622
1535503199623,2018-08-29T09:39:59.623,14.073,-0.976,-1.159,4.634
1535503199623,2018-08-29T09:39:59.623,14.073,-1.280,-0.122,4.268
1535503199623,2018-08-29T09:39:59.623,14.073,-1.707,0.610,2.439
1535503199747,2018-08-29T09:39:59.747,14.197,-0.976,0.854,0.915
1535503199747,2018-08-29T09:39:59.747,14.197,-1.037,0.183,0.122
1535503199747,2018-08-29T09:39:59.747,14.197,-1.707,0.244,-0.854
1535503199871,2018-08-29T09:39:59.871,14.321,-1.951,0.061,-1.524
1535503199871,2018-08-29T09:39:59.871,14.321,-2.378,0.244,-3.110
1535503199871,2018-08-29T09:39:59.871,14.321,-2.012,0.366,-3.537
1535503199983,2018-08-29T09:39:59.983,14.433,-2.317,0.610,-3.415
1535503199983,2018-08-29T09:39:59.983,14.433,-2.744,0.610,-2.256
