epoch (ms),time (18:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1535503974312,2018-08-29T09:52:54.312,0.000,0.305,0.305,-0.915
1535503974312,2018-08-29T09:52:54.312,0.000,0.671,0.366,-1.037
1535503974312,2018-08-29T09:52:54.312,0.000,2.012,0.732,0.427
1535503974426,2018-08-29T09:52:54.426,0.114,2.317,0.610,0.671
1535503974426,2018-08-29T09:52:54.426,0.114,2.622,0.183,-0.915
1535503974426,2018-08-29T09:52:54.426,0.114,3.354,-0.366,-1.585
1535503974549,2018-08-29T09:52:54.549,0.237,2.134,0.061,-1.098
1535503974549,2018-08-29T09:52:54.549,0.237,1.220,0.305,-0.183
1535503974549,2018-08-29T09:52:54.549,0.237,0.183,-0.427,-0.305
1535503974673,2018-08-29T09:52:54.673,0.361,-2.927,0.854,-0.732
1535503974673,2018-08-29T09:52:54.673,0.361,-0.244,-0.915,0.610
1535503974673,2018-08-29T09:52:54.673,0.361,-2.134,1.037,0.549
1535503974797,2018-08-29T09:52:54.797,0.485,-2.561,1.707,-0.549
1535503974797,2018-08-29T09:52:54.797,0.485,-3.841,1.585,0.061
1535503974797,2018-08-29T09:52:54.797,0.485,-2.500,0.915,1.341
1535503974920,2018-08-29T09:52:54.920,0.608,-3.476,0.915,1.280
1535503974920,2018-08-29T09:52:54.920,0.608,-4.085,0.915,0.427
1535503974920,2018-08-29T09:52:54.920,0.608,-1.890,1.524,-0.244
1535503975032,2018-08-29T09:52:55.032,0.720,-4.756,3.110,-2.988
1535503975032,2018-08-29T09:52:55.032,0.720,-3.476,2.683,-5.793
1535503975032,2018-08-29T09:52:55.032,0.720,-1.341,-0.244,-4.451
1535503975155,2018-08-29T09:52:55.155,0.843,-4.573,-0.366,-3.354
1535503975155,2018-08-29T09:52:55.155,0.843,0.549,0.671,0.244
1535503975155,2018-08-29T09:52:55.155,0.843,2.134,0.122,1.341
1535503975280,2018-08-29T09:52:55.280,0.968,3.110,0.732,-0.244
1535503975280,2018-08-29T09:52:55.280,0.968,3.780,-0.671,0.610
1535503975280,2018-08-29T09:52:55.280,0.968,1.159,1.037,-0.122
1535503975402,2018-08-29T09:52:55.402,1.090,0.549,2.073,0.305
1535503975402,2018-08-29T09:52:55.402,1.090,-3.780,3.659,2.561
1535503975402,2018-08-29T09:52:55.402,1.090,-3.841,7.012,3.476
1535503975527,2018-08-29T09:52:55.527,1.215,-7.683,6.585,4.207
1535503975527,2018-08-29T09:52:55.527,1.215,-6.768,9.817,4.512
1535503975527,2018-08-29T09:52:55.527,1.215,-4.329,7.439,8.171
1535503975640,2018-08-29T09:52:55.640,1.328,-2.134,4.329,8.963
1535503975640,2018-08-29T09:52:55.640,1.328,5.427,2.805,5.183
1535503975640,2018-08-29T09:52:55.640,1.328,9.268,2.012,0.488
1535503975767,2018-08-29T09:52:55.767,1.455,5.244,0.854,-0.305
1535503975767,2018-08-29T09:52:55.767,1.455,8.780,-0.976,-0.122
1535503975767,2018-08-29T09:52:55.767,1.455,8.720,0.793,-2.195
1535503975887,2018-08-29T09:52:55.887,1.575,6.402,3.232,-3.171
1535503975887,2018-08-29T09:52:55.887,1.575,5.244,2.439,-3.720
1535503975887,2018-08-29T09:52:55.887,1.575,1.098,1.890,-2.073
1535503976011,2018-08-29T09:52:56.011,1.699,-0.610,3.902,2.012
1535503976011,2018-08-29T09:52:56.011,1.699,2.134,3.232,1.890
1535503976011,2018-08-29T09:52:56.011,1.699,-0.305,2.317,0.793
1535503976124,2018-08-29T09:52:56.124,1.812,-1.037,1.524,1.585
1535503976124,2018-08-29T09:52:56.124,1.812,-0.305,-0.366,-1.524
1535503976124,2018-08-29T09:52:56.124,1.812,-2.317,-1.890,0.244
1535503976247,2018-08-29T09:52:56.247,1.935,-2.134,-1.707,3.659
1535503976247,2018-08-29T09:52:56.247,1.935,0.244,-1.951,2.195
1535503976247,2018-08-29T09:52:56.247,1.935,0.183,-0.305,1.585
1535503976369,2018-08-29T09:52:56.369,2.057,-0.671,0.976,0.732
1535503976369,2018-08-29T09:52:56.369,2.057,-3.902,1.707,-1.159
1535503976369,2018-08-29T09:52:56.369,2.057,-6.707,2.805,-2.500
1535503976496,2018-08-29T09:52:56.496,2.184,-2.622,1.951,-1.220
1535503976496,2018-08-29T09:52:56.496,2.184,-2.988,-0.732,-0.061
1535503976496,2018-08-29T09:52:56.496,2.184,-3.841,-1.341,0.488
1535503976619,2018-08-29T09:52:56.619,2.307,-0.183,-1.646,1.402
1535503976619,2018-08-29T09:52:56.619,2.307,1.220,-1.037,1.585
1535503976619,2018-08-29T09:52:56.619,2.307,0.427,-0.793,1.402
1535503976732,2018-08-29T09:52:56.732,2.420,0.244,-1.159,0.549
1535503976732,2018-08-29T09:52:56.732,2.420,-3.110,0.244,-0.732
1535503976732,2018-08-29T09:52:56.732,2.420,-2.134,1.524,-1.037
1535503976855,2018-08-29T09:52:56.855,2.543,-0.610,-0.610,-0.366
1535503976855,2018-08-29T09:52:56.855,2.543,-1.829,-1.585,0.488
1535503976855,2018-08-29T09:52:56.855,2.543,-0.976,-1.463,1.768
1535503976979,2018-08-29T09:52:56.979,2.667,-0.305,-0.549,2.012
1535503976979,2018-08-29T09:52:56.979,2.667,-0.366,-0.732,1.463
1535503976979,2018-08-29T09:52:56.979,2.667,-1.402,0.000,1.341
1535503977105,2018-08-29T09:52:57.105,2.793,0.976,0.976,0.915
1535503977105,2018-08-29T09:52:57.105,2.793,-0.488,2.134,1.646
1535503977105,2018-08-29T09:52:57.105,2.793,-3.171,5.000,0.061
1535503977215,2018-08-29T09:52:57.215,2.903,-1.098,3.537,0.671
1535503977215,2018-08-29T09:52:57.215,2.903,-2.988,1.220,0.549
1535503977215,2018-08-29T09:52:57.215,2.903,-4.817,-1.220,1.402
1535503977341,2018-08-29T09:52:57.341,3.029,-4.512,-4.207,4.573
1535503977341,2018-08-29T09:52:57.341,3.029,-7.378,-2.622,5.732
1535503977341,2018-08-29T09:52:57.341,3.029,-5.915,-2.256,4.146
1535503977464,2018-08-29T09:52:57.464,3.152,-4.695,-0.061,4.634
1535503977464,2018-08-29T09:52:57.464,3.152,-6.220,2.073,3.476
1535503977464,2018-08-29T09:52:57.464,3.152,-0.305,1.341,1.159
1535503977586,2018-08-29T09:52:57.586,3.274,1.707,2.988,0.122
1535503977586,2018-08-29T09:52:57.586,3.274,3.110,4.085,-1.220
1535503977586,2018-08-29T09:52:57.586,3.274,5.244,2.073,-2.439
1535503977723,2018-08-29T09:52:57.723,3.411,9.085,1.707,-4.390
1535503977723,2018-08-29T09:52:57.723,3.411,9.817,0.366,-6.951
1535503977723,2018-08-29T09:52:57.723,3.411,11.585,-0.732,-7.866
1535503977823,2018-08-29T09:52:57.823,3.511,9.207,-1.524,-5.793
1535503977823,2018-08-29T09:52:57.823,3.511,7.317,-3.049,-3.293
1535503977823,2018-08-29T09:52:57.823,3.511,1.220,-3.415,-1.585
1535503977946,2018-08-29T09:52:57.946,3.634,0.549,-3.963,-0.244
1535503977946,2018-08-29T09:52:57.946,3.634,1.280,-2.317,-0.305
1535503977946,2018-08-29T09:52:57.946,3.634,-3.293,0.244,-0.305
1535503978070,2018-08-29T09:52:58.070,3.758,-7.073,1.829,0.183
1535503978070,2018-08-29T09:52:58.070,3.758,-11.280,5.366,0.732
1535503978070,2018-08-29T09:52:58.070,3.758,-7.073,5.183,4.146
1535503978194,2018-08-29T09:52:58.194,3.882,-4.512,6.159,5.488
1535503978194,2018-08-29T09:52:58.194,3.882,0.427,2.439,2.805
1535503978194,2018-08-29T09:52:58.194,3.882,1.768,-2.378,-0.183
1535503978318,2018-08-29T09:52:58.318,4.006,-0.061,-2.805,-0.366
1535503978318,2018-08-29T09:52:58.318,4.006,0.793,-0.793,2.195
1535503978318,2018-08-29T09:52:58.318,4.006,-1.098,0.610,3.232
1535503978431,2018-08-29T09:52:58.431,4.119,-4.268,0.793,2.500
1535503978431,2018-08-29T09:52:58.431,4.119,-4.817,1.220,1.585
1535503978431,2018-08-29T09:52:58.431,4.119,-3.963,1.037,0.488
1535503978554,2018-08-29T09:52:58.554,4.242,-2.561,-0.732,-0.305
1535503978554,2018-08-29T09:52:58.554,4.242,-1.341,-2.012,0.793
1535503978554,2018-08-29T09:52:58.554,4.242,0.000,-2.012,1.341
1535503978678,2018-08-29T09:52:58.678,4.366,0.244,-0.610,0.122
1535503978678,2018-08-29T09:52:58.678,4.366,-0.244,0.000,-0.122
1535503978678,2018-08-29T09:52:58.678,4.366,-0.488,-0.061,0.671
1535503978801,2018-08-29T09:52:58.801,4.489,-1.463,0.427,-0.366
1535503978801,2018-08-29T09:52:58.801,4.489,-1.890,0.549,-1.037
1535503978801,2018-08-29T09:52:58.801,4.489,-2.927,0.671,-1.159
1535503978914,2018-08-29T09:52:58.914,4.602,-3.354,0.610,-1.280
1535503978914,2018-08-29T09:52:58.914,4.602,-3.293,0.183,-1.098
1535503978914,2018-08-29T09:52:58.914,4.602,-3.476,-0.305,-0.793
1535503979038,2018-08-29T09:52:59.038,4.726,-3.293,-0.488,-0.732
1535503979038,2018-08-29T09:52:59.038,4.726,-2.561,-0.915,-0.305
1535503979038,2018-08-29T09:52:59.038,4.726,-0.854,-1.220,0.915
1535503979161,2018-08-29T09:52:59.161,4.849,-1.280,-0.732,1.524
1535503979161,2018-08-29T09:52:59.161,4.849,-2.683,-0.061,1.280
1535503979161,2018-08-29T09:52:59.161,4.849,-0.183,-0.976,0.549
1535503979285,2018-08-29T09:52:59.285,4.973,0.305,-0.366,0.366
1535503979285,2018-08-29T09:52:59.285,4.973,-1.768,1.159,-0.244
1535503979285,2018-08-29T09:52:59.285,4.973,-1.646,-0.183,0.305
1535503979410,2018-08-29T09:52:59.410,5.098,-2.988,-0.183,-1.585
1535503979410,2018-08-29T09:52:59.410,5.098,-1.829,-0.732,-0.061
1535503979410,2018-08-29T09:52:59.410,5.098,-1.220,-2.012,1.524
1535503979522,2018-08-29T09:52:59.522,5.210,-0.549,-2.866,0.854
1535503979522,2018-08-29T09:52:59.522,5.210,-0.122,-3.476,0.854
1535503979522,2018-08-29T09:52:59.522,5.210,-0.732,-3.841,1.524
1535503979647,2018-08-29T09:52:59.647,5.335,-1.463,-3.598,1.463
1535503979647,2018-08-29T09:52:59.647,5.335,-2.378,-3.659,1.098
1535503979647,2018-08-29T09:52:59.647,5.335,-1.159,-4.268,0.244
1535503979767,2018-08-29T09:52:59.767,5.455,-1.768,-3.293,-0.915
1535503979767,2018-08-29T09:52:59.767,5.455,-1.951,-2.439,-0.305
1535503979767,2018-08-29T09:52:59.767,5.455,-0.915,-2.195,1.098
1535503979893,2018-08-29T09:52:59.893,5.581,-0.671,-1.585,0.915
1535503979893,2018-08-29T09:52:59.893,5.581,-0.305,-1.098,1.098
1535503979893,2018-08-29T09:52:59.893,5.581,-0.366,-0.732,1.890
1535503980016,2018-08-29T09:53:00.016,5.704,-2.073,0.061,1.280
1535503980016,2018-08-29T09:53:00.016,5.704,-1.951,0.061,0.915
1535503980016,2018-08-29T09:53:00.016,5.704,-0.732,-0.427,0.976
1535503980128,2018-08-29T09:53:00.128,5.816,-0.427,-0.976,0.549
1535503980128,2018-08-29T09:53:00.128,5.816,0.183,-1.280,0.183
1535503980128,2018-08-29T09:53:00.128,5.816,-0.305,-0.671,0.488
1535503980252,2018-08-29T09:53:00.252,5.940,-0.610,-0.122,1.098
1535503980252,2018-08-29T09:53:00.252,5.940,-0.976,0.305,0.915
1535503980252,2018-08-29T09:53:00.252,5.940,-1.463,0.671,0.610
1535503980375,2018-08-29T09:53:00.375,6.063,-0.915,0.488,0.671
1535503980375,2018-08-29T09:53:00.375,6.063,0.244,-0.610,1.829
1535503980375,2018-08-29T09:53:00.375,6.063,-2.195,2.195,0.305
1535503980499,2018-08-29T09:53:00.499,6.187,-1.159,1.524,0.122
1535503980499,2018-08-29T09:53:00.499,6.187,-1.524,0.976,-0.732
1535503980499,2018-08-29T09:53:00.499,6.187,-2.500,0.610,-1.037
1535503980612,2018-08-29T09:53:00.612,6.300,-2.439,-0.244,-0.915
1535503980612,2018-08-29T09:53:00.612,6.300,-2.073,-0.671,-0.915
1535503980612,2018-08-29T09:53:00.612,6.300,-1.829,-0.671,-0.671
1535503980735,2018-08-29T09:53:00.735,6.423,-0.793,-0.793,0.793
1535503980735,2018-08-29T09:53:00.735,6.423,-0.244,-0.366,2.744
1535503980735,2018-08-29T09:53:00.735,6.423,0.122,-1.098,4.024
1535503980860,2018-08-29T09:53:00.860,6.548,0.244,-1.646,3.232
1535503980860,2018-08-29T09:53:00.860,6.548,-0.305,-0.732,1.707
1535503980860,2018-08-29T09:53:00.860,6.548,-0.610,-0.305,0.793
1535503980984,2018-08-29T09:53:00.984,6.672,-1.341,-0.732,0.122
1535503980984,2018-08-29T09:53:00.984,6.672,-1.707,-0.549,-0.183
1535503980984,2018-08-29T09:53:00.984,6.672,-1.402,-0.244,0.122
1535503981107,2018-08-29T09:53:01.107,6.795,-1.159,-0.244,0.366
1535503981107,2018-08-29T09:53:01.107,6.795,-0.976,-0.183,0.122
1535503981107,2018-08-29T09:53:01.107,6.795,-0.793,-0.183,0.183
1535503981220,2018-08-29T09:53:01.220,6.908,-0.976,-0.488,0.366
1535503981220,2018-08-29T09:53:01.220,6.908,-0.793,-0.488,0.488
1535503981220,2018-08-29T09:53:01.220,6.908,-0.793,-0.305,0.366
1535503981344,2018-08-29T09:53:01.344,7.032,-1.220,0.549,0.061
1535503981344,2018-08-29T09:53:01.344,7.032,1.098,-0.793,0.366
1535503981344,2018-08-29T09:53:01.344,7.032,0.854,0.183,1.341
1535503981467,2018-08-29T09:53:01.467,7.155,-0.061,2.927,-0.305
1535503981467,2018-08-29T09:53:01.467,7.155,-1.220,1.707,-0.305
1535503981467,2018-08-29T09:53:01.467,7.155,-2.744,0.793,-0.793
1535503981591,2018-08-29T09:53:01.591,7.279,-2.866,0.671,-0.854
1535503981591,2018-08-29T09:53:01.591,7.279,-2.439,-0.549,-0.427
1535503981591,2018-08-29T09:53:01.591,7.279,-2.073,-1.037,0.427
1535503981704,2018-08-29T09:53:01.704,7.392,-0.183,-1.585,0.671
1535503981704,2018-08-29T09:53:01.704,7.392,-0.183,-0.915,0.671
1535503981704,2018-08-29T09:53:01.704,7.392,-0.488,-0.244,0.976
1535503981827,2018-08-29T09:53:01.827,7.515,-1.037,-0.854,1.037
1535503981827,2018-08-29T09:53:01.827,7.515,-1.220,-0.976,0.488
1535503981827,2018-08-29T09:53:01.827,7.515,-1.585,-0.244,-0.122
1535503981951,2018-08-29T09:53:01.951,7.639,-1.646,-0.244,-0.305
1535503981951,2018-08-29T09:53:01.951,7.639,-1.768,-0.488,-0.488
1535503981951,2018-08-29T09:53:01.951,7.639,-1.768,-0.427,-0.122
1535503982075,2018-08-29T09:53:02.075,7.763,-1.585,-0.366,-0.183
1535503982075,2018-08-29T09:53:02.075,7.763,-1.402,-0.366,-0.183
1535503982075,2018-08-29T09:53:02.075,7.763,-1.037,-0.488,0.305
1535503982199,2018-08-29T09:53:02.199,7.887,-0.976,-0.305,0.610
1535503982199,2018-08-29T09:53:02.199,7.887,-0.854,-0.366,0.427
1535503982199,2018-08-29T09:53:02.199,7.887,-1.646,0.854,0.427
1535503982311,2018-08-29T09:53:02.311,7.999,0.610,-0.793,1.098
1535503982311,2018-08-29T09:53:02.311,7.999,-1.524,1.098,0.427
1535503982311,2018-08-29T09:53:02.311,7.999,-1.402,1.829,-0.061
1535503982435,2018-08-29T09:53:02.435,8.123,-1.890,0.671,0.427
1535503982435,2018-08-29T09:53:02.435,8.123,-1.524,0.427,0.427
1535503982435,2018-08-29T09:53:02.435,8.123,-1.280,0.122,0.305
1535503982559,2018-08-29T09:53:02.559,8.247,-1.037,-0.732,0.671
1535503982559,2018-08-29T09:53:02.559,8.247,-1.220,-0.732,0.793
1535503982559,2018-08-29T09:53:02.559,8.247,-0.671,-0.793,0.549
1535503982682,2018-08-29T09:53:02.682,8.370,-0.671,-0.122,0.305
1535503982682,2018-08-29T09:53:02.682,8.370,-1.402,-0.122,0.793
1535503982682,2018-08-29T09:53:02.682,8.370,-1.463,-0.610,0.366
1535503982806,2018-08-29T09:53:02.806,8.494,-1.829,0.244,-0.061
1535503982806,2018-08-29T09:53:02.806,8.494,-2.866,1.402,-0.183
1535503982806,2018-08-29T09:53:02.806,8.494,-2.744,1.098,-0.488
1535503982918,2018-08-29T09:53:02.918,8.606,-1.463,1.707,0.000
1535503982918,2018-08-29T09:53:02.918,8.606,-1.524,1.341,0.427
1535503982918,2018-08-29T09:53:02.918,8.606,-1.890,0.305,0.122
1535503983042,2018-08-29T09:53:03.042,8.730,-2.622,0.488,-0.244
1535503983042,2018-08-29T09:53:03.042,8.730,-3.171,0.793,-0.183
1535503983042,2018-08-29T09:53:03.042,8.730,-3.537,0.915,-0.427
1535503983172,2018-08-29T09:53:03.172,8.860,-3.354,0.976,-0.549
1535503983172,2018-08-29T09:53:03.172,8.860,-2.805,1.098,-0.366
1535503983172,2018-08-29T09:53:03.172,8.860,-2.561,1.220,0.000
1535503983290,2018-08-29T09:53:03.290,8.978,-2.317,0.915,-0.122
1535503983290,2018-08-29T09:53:03.290,8.978,-2.500,1.463,-0.183
1535503983290,2018-08-29T09:53:03.290,8.978,0.183,0.549,0.793
1535503983403,2018-08-29T09:53:03.403,9.091,-2.012,2.988,-0.061
1535503983403,2018-08-29T09:53:03.403,9.091,-1.829,2.744,-0.122
1535503983403,2018-08-29T09:53:03.403,9.091,-2.073,1.402,0.488
1535503983526,2018-08-29T09:53:03.526,9.214,-1.646,1.341,0.427
1535503983526,2018-08-29T09:53:03.526,9.214,-0.915,0.610,0.488
1535503983526,2018-08-29T09:53:03.526,9.214,-0.732,-0.549,0.732
1535503983650,2018-08-29T09:53:03.650,9.338,-1.646,-0.976,0.549
1535503983650,2018-08-29T09:53:03.650,9.338,-1.098,-0.915,0.366
1535503983650,2018-08-29T09:53:03.650,9.338,-1.341,-0.671,0.183
1535503983774,2018-08-29T09:53:03.774,9.462,-2.134,-0.976,0.732
1535503983774,2018-08-29T09:53:03.774,9.462,-1.646,-1.280,0.488
1535503983774,2018-08-29T09:53:03.774,9.462,-1.220,-0.671,0.244
1535503983897,2018-08-29T09:53:03.897,9.585,-1.341,-0.427,0.549
1535503983897,2018-08-29T09:53:03.897,9.585,-1.341,-0.671,0.732
1535503983897,2018-08-29T09:53:03.897,9.585,-1.585,-0.427,0.610
1535503984010,2018-08-29T09:53:04.010,9.698,-2.256,-0.305,0.366
1535503984010,2018-08-29T09:53:04.010,9.698,-2.683,-0.793,0.305
1535503984010,2018-08-29T09:53:04.010,9.698,-2.988,-1.280,-0.122
1535503984134,2018-08-29T09:53:04.134,9.822,-2.805,-1.159,-0.122
1535503984134,2018-08-29T09:53:04.134,9.822,-1.707,-1.585,0.732
1535503984134,2018-08-29T09:53:04.134,9.822,-1.402,-2.073,0.854
1535503984257,2018-08-29T09:53:04.257,9.945,-1.402,-1.768,1.159
1535503984257,2018-08-29T09:53:04.257,9.945,-1.159,-1.707,1.402
1535503984257,2018-08-29T09:53:04.257,9.945,-1.037,-1.402,1.280
1535503984381,2018-08-29T09:53:04.381,10.069,1.220,-2.134,1.220
1535503984381,2018-08-29T09:53:04.381,10.069,1.707,-2.134,1.951
1535503984381,2018-08-29T09:53:04.381,10.069,0.366,0.183,0.427
1535503984506,2018-08-29T09:53:04.506,10.194,0.671,-0.793,0.976
1535503984506,2018-08-29T09:53:04.506,10.194,0.305,-1.037,1.098
1535503984506,2018-08-29T09:53:04.506,10.194,1.037,-0.732,0.793
1535503984619,2018-08-29T09:53:04.619,10.307,1.707,-0.915,0.610
1535503984619,2018-08-29T09:53:04.619,10.307,1.463,-1.159,1.098
1535503984619,2018-08-29T09:53:04.619,10.307,1.280,-0.854,1.463
1535503984741,2018-08-29T09:53:04.741,10.429,0.671,-0.427,0.854
1535503984741,2018-08-29T09:53:04.741,10.429,0.183,-0.061,0.732
1535503984741,2018-08-29T09:53:04.741,10.429,-0.061,-0.671,0.854
1535503984865,2018-08-29T09:53:04.865,10.553,-0.244,-1.037,0.427
1535503984865,2018-08-29T09:53:04.865,10.553,-0.671,-0.244,0.305
1535503984865,2018-08-29T09:53:04.865,10.553,-0.854,0.000,0.610
1535503984989,2018-08-29T09:53:04.989,10.677,-0.915,-0.122,0.671
1535503984989,2018-08-29T09:53:04.989,10.677,-0.793,-0.061,0.488
1535503984989,2018-08-29T09:53:04.989,10.677,-0.732,0.061,0.793
1535503985102,2018-08-29T09:53:05.102,10.790,-0.976,-0.061,0.854
1535503985102,2018-08-29T09:53:05.102,10.790,-0.915,0.000,0.793
1535503985102,2018-08-29T09:53:05.102,10.790,-0.732,-0.061,0.610
1535503985225,2018-08-29T09:53:05.225,10.913,-0.610,-0.366,0.549
1535503985225,2018-08-29T09:53:05.225,10.913,-0.854,-0.366,0.427
1535503985225,2018-08-29T09:53:05.225,10.913,-1.463,-0.183,0.610
1535503985349,2018-08-29T09:53:05.349,11.037,-1.220,0.000,0.610
1535503985349,2018-08-29T09:53:05.349,11.037,-0.915,-0.061,0.122
1535503985349,2018-08-29T09:53:05.349,11.037,-1.463,0.732,0.122
1535503985472,2018-08-29T09:53:05.472,11.160,0.488,-0.549,0.854
1535503985472,2018-08-29T09:53:05.472,11.160,-0.366,0.244,1.159
1535503985472,2018-08-29T09:53:05.472,11.160,-1.341,2.073,-0.061
1535503985596,2018-08-29T09:53:05.596,11.284,-1.280,0.671,0.915
1535503985596,2018-08-29T09:53:05.596,11.284,-1.890,0.793,0.610
1535503985596,2018-08-29T09:53:05.596,11.284,-1.768,0.549,0.244
1535503985708,2018-08-29T09:53:05.708,11.396,-1.341,-0.732,0.183
1535503985708,2018-08-29T09:53:05.708,11.396,-1.524,-0.732,0.000
1535503985708,2018-08-29T09:53:05.708,11.396,-1.037,-0.671,0.305
1535503985832,2018-08-29T09:53:05.832,11.520,-1.159,-0.183,0.427
1535503985832,2018-08-29T09:53:05.832,11.520,-1.159,0.244,0.671
1535503985832,2018-08-29T09:53:05.832,11.520,-0.976,-0.366,0.549
1535503985956,2018-08-29T09:53:05.956,11.644,-0.976,-0.854,0.610
1535503985956,2018-08-29T09:53:05.956,11.644,-1.280,-0.366,0.427
1535503985956,2018-08-29T09:53:05.956,11.644,-1.524,-0.305,-0.183
1535503986080,2018-08-29T09:53:06.080,11.768,-1.341,-0.488,-0.854
1535503986080,2018-08-29T09:53:06.080,11.768,-1.951,-0.305,-1.402
1535503986080,2018-08-29T09:53:06.080,11.768,-1.768,0.244,-1.585
1535503986204,2018-08-29T09:53:06.204,11.892,-1.707,0.000,-2.134
1535503986204,2018-08-29T09:53:06.204,11.892,-1.220,-0.488,-1.402
1535503986204,2018-08-29T09:53:06.204,11.892,-0.854,0.000,-1.829
1535503986316,2018-08-29T09:53:06.316,12.004,-1.402,0.061,-2.256
1535503986316,2018-08-29T09:53:06.316,12.004,-1.402,-0.122,-1.037
1535503986316,2018-08-29T09:53:06.316,12.004,-1.463,-0.061,-0.854
1535503986440,2018-08-29T09:53:06.440,12.128,-2.012,-0.122,-0.183
1535503986440,2018-08-29T09:53:06.440,12.128,-2.683,-0.061,1.890
1535503986440,2018-08-29T09:53:06.440,12.128,-2.256,-0.061,2.378
1535503986564,2018-08-29T09:53:06.564,12.252,-1.951,0.671,1.159
1535503986564,2018-08-29T09:53:06.564,12.252,0.610,-1.098,2.073
1535503986564,2018-08-29T09:53:06.564,12.252,-2.683,1.463,1.159
1535503986687,2018-08-29T09:53:06.687,12.375,-1.829,1.585,1.037
1535503986687,2018-08-29T09:53:06.687,12.375,-1.585,0.732,0.976
1535503986687,2018-08-29T09:53:06.687,12.375,-0.610,0.793,0.610
1535503986800,2018-08-29T09:53:06.800,12.488,0.549,0.061,0.976
1535503986800,2018-08-29T09:53:06.800,12.488,0.061,-0.854,0.854
1535503986800,2018-08-29T09:53:06.800,12.488,-1.890,-1.341,-0.122
1535503986924,2018-08-29T09:53:06.924,12.612,-2.805,-0.732,-1.037
1535503986924,2018-08-29T09:53:06.924,12.612,-1.463,0.244,-2.195
1535503986924,2018-08-29T09:53:06.924,12.612,-0.854,0.061,-1.585
1535503987047,2018-08-29T09:53:07.047,12.735,-0.244,-0.427,-0.244
1535503987047,2018-08-29T09:53:07.047,12.735,-0.854,-0.244,0.000
1535503987047,2018-08-29T09:53:07.047,12.735,-1.098,0.061,0.854
1535503987171,2018-08-29T09:53:07.171,12.859,-0.976,-0.427,0.854
1535503987171,2018-08-29T09:53:07.171,12.859,-1.463,-0.488,-0.366
1535503987171,2018-08-29T09:53:07.171,12.859,-2.439,-0.244,-0.793
1535503987295,2018-08-29T09:53:07.295,12.983,-3.110,0.000,-0.732
1535503987295,2018-08-29T09:53:07.295,12.983,-2.378,0.061,-0.366
1535503987295,2018-08-29T09:53:07.295,12.983,-1.341,0.000,0.610
1535503987408,2018-08-29T09:53:07.408,13.096,-0.854,0.000,1.037
1535503987408,2018-08-29T09:53:07.408,13.096,-0.732,0.366,0.915
1535503987408,2018-08-29T09:53:07.408,13.096,-1.280,0.793,0.915
1535503987532,2018-08-29T09:53:07.532,13.220,-1.402,0.671,0.488
1535503987532,2018-08-29T09:53:07.532,13.220,-1.402,0.549,0.305
1535503987532,2018-08-29T09:53:07.532,13.220,-1.646,0.549,0.183
1535503987655,2018-08-29T09:53:07.655,13.343,-1.890,0.732,0.183
1535503987655,2018-08-29T09:53:07.655,13.343,0.427,-0.671,0.671
1535503987655,2018-08-29T09:53:07.655,13.343,-0.732,1.951,0.610
1535503987779,2018-08-29T09:53:07.779,13.467,-1.220,2.805,0.122
1535503987779,2018-08-29T09:53:07.779,13.467,-1.768,0.976,1.463
1535503987779,2018-08-29T09:53:07.779,13.467,-1.159,0.915,2.012
1535503987902,2018-08-29T09:53:07.902,13.590,-0.793,0.488,1.890
1535503987902,2018-08-29T09:53:07.902,13.590,-0.915,-0.915,1.341
1535503987902,2018-08-29T09:53:07.902,13.590,-1.707,-1.646,1.037
1535503988015,2018-08-29T09:53:08.015,13.703,-1.220,-1.280,0.854
1535503988015,2018-08-29T09:53:08.015,13.703,-0.854,-0.854,0.366
1535503988015,2018-08-29T09:53:08.015,13.703,-0.793,-0.915,0.854
1535503988139,2018-08-29T09:53:08.139,13.827,-0.854,-1.707,1.098
1535503988139,2018-08-29T09:53:08.139,13.827,-1.037,-1.768,0.976
1535503988139,2018-08-29T09:53:08.139,13.827,-1.220,-1.402,0.793
1535503988262,2018-08-29T09:53:08.262,13.950,-0.366,-1.768,0.793
1535503988262,2018-08-29T09:53:08.262,13.950,-0.976,-1.220,0.610
1535503988262,2018-08-29T09:53:08.262,13.950,-1.098,-0.427,0.305
1535503988386,2018-08-29T09:53:08.386,14.074,-1.159,0.061,0.122
1535503988386,2018-08-29T09:53:08.386,14.074,-1.341,0.244,0.915
1535503988386,2018-08-29T09:53:08.386,14.074,-1.098,0.183,1.098
1535503988500,2018-08-29T09:53:08.500,14.188,-1.098,-0.122,0.671
1535503988500,2018-08-29T09:53:08.500,14.188,-0.732,-0.549,0.244
1535503988500,2018-08-29T09:53:08.500,14.188,-1.098,-0.610,0.488
1535503988622,2018-08-29T09:53:08.622,14.310,-1.463,0.000,1.037
1535503988622,2018-08-29T09:53:08.622,14.310,-1.646,0.549,0.976
1535503988622,2018-08-29T09:53:08.622,14.310,-2.317,1.402,0.610
1535503988746,2018-08-29T09:53:08.746,14.434,-0.488,0.549,0.122
1535503988746,2018-08-29T09:53:08.746,14.434,0.671,-0.366,1.098
1535503988746,2018-08-29T09:53:08.746,14.434,0.244,1.280,0.793
